other,num_reactions,num_comments,num_shares,num_likes,num_loves
4316,3,0,0,3,0
4317,0,0,0,0,0
4318,0,0,0,0,0
4319,0,0,0,0,0
4320,3,0,0,3,0
4321,1,0,0,1,0
4322,95,129,56,82,12
4323,1,1,0,1,0
4324,2,0,0,2,0
4325,1,1,0,1,0
4326,83,96,330,73,9
4327,5,1,0,5,0
4328,103,116,356,87,13
4329,2,1,0,2,0
4330,237,338,310,186,43
4331,2,1,0,2,0
4332,0,1,0,0,0
4333,3,2,0,3,0
4334,1,1,0,1,0
4335,1,1,0,1,0
4336,1,0,0,1,0
4337,2,1,0,2,0
4338,136,265,128,103,28
4339,5,0,0,5,0
4340,16,5,4,15,1
4341,4,0,0,4,0
4342,3,1,0,3,0
4343,4,0,0,4,0
4344,1,0,0,1,0
4345,3,0,0,3,0
4346,3,0,0,3,0
4347,1,0,0,1,0
4348,7,0,0,7,0
4349,2,0,0,2,0
4350,1,0,0,1,0
4351,2,0,0,2,0
4352,1,0,0,1,0
4353,3,0,0,3,0
4354,8,0,0,8,0
4355,3,0,0,3,0
4356,3,0,0,3,0
4357,0,0,0,0,0
4358,5,0,0,5,0
4359,0,0,0,0,0
4360,2,0,0,2,0
4361,3,0,0,3,0
4362,2,0,0,2,0
4363,3,0,0,3,0
4364,2,0,0,2,0
4365,4,0,0,4,0
4366,2,0,0,2,0
4367,2,0,0,2,0
4368,8,0,0,8,0
4369,2,0,0,2,0
4370,3,0,0,3,0
4371,3,0,0,2,1
4372,1,0,0,1,0
4373,4,0,0,3,1
4374,3,0,0,3,0
4375,3,0,0,3,0
4376,3,0,0,3,0
4377,6,0,0,6,0
4378,4,0,0,4,0
4379,7,0,0,7,0
4380,7,0,0,7,0
4381,2,0,0,2,0
4382,2,0,0,2,0
4383,0,0,0,0,0
4384,7,0,0,7,0
4385,0,0,0,0,0
4386,5,0,0,5,0
4387,2,0,0,2,0
4388,8,0,0,8,0
4389,0,0,0,0,0
4390,0,0,0,0,0
4391,4,1,0,4,0
4392,14,1,0,14,0
4393,10,0,0,10,0
4394,9,0,0,9,0
4395,1,0,0,1,0
4396,2,0,0,2,0
4397,6,0,0,6,0
4398,0,0,0,0,0
4399,8,0,0,8,0
4400,6,0,0,6,0
4401,4,0,0,4,0
4402,1,0,0,1,0
4403,0,0,0,0,0
4404,0,0,0,0,0
4405,0,0,0,0,0
4406,2,0,0,2,0
4407,0,0,0,0,0
4408,12,0,0,12,0
4409,4,0,0,4,0
4410,3,0,0,3,0
4411,1,0,0,1,0
4412,1,0,0,1,0
4413,5,0,0,5,0
4414,0,0,0,0,0
4415,5,0,0,5,0
4416,0,0,0,0,0
4417,6,0,0,6,0
4418,6,0,0,6,0
4419,3,0,0,3,0
4420,5,0,0,5,0
4421,0,0,0,0,0
4422,2,0,0,2,0
4423,7,0,0,7,0
4424,2,0,0,2,0
4425,5,0,0,5,0
4426,3,0,0,3,0
4427,5,0,0,5,0
4428,0,0,0,0,0
4429,1,0,0,1,0
4430,1,0,0,1,0
4431,13,0,0,13,0
4432,8,0,0,8,0
4433,90,168,56,75,13
4434,3,0,0,3,0
4435,3,0,0,3,0
4436,103,330,152,84,17
4437,1,0,0,1,0
4438,3,0,0,3,0
4439,113,525,124,92,18
4440,1,0,0,1,0
4441,5,0,0,5,0
4442,8,0,0,8,0
4443,166,336,147,145,18
4444,2,0,0,2,0
4445,4,0,0,4,0
4446,2,0,0,2,0
4447,5,0,0,5,0
4448,300,860,274,259,35
4449,8,1,0,8,0
4450,3,1,0,3,0
4451,171,437,129,135,28
4452,95,131,65,81,13
4453,100,204,94,78,18
4454,2,0,0,2,0
4455,1,0,0,1,0
4456,4,0,0,3,1
4457,5,0,0,4,1
4458,2,1,0,2,0
4459,275,401,351,221,49
4460,0,0,0,0,0
4461,0,0,0,0,0
4462,0,0,0,0,0
4463,1,0,0,1,0
4464,0,0,0,0,0
4465,0,0,0,0,0
4466,1,0,0,1,0
4467,106,283,179,86,16
4468,10,1,0,10,0
4469,1,0,0,1,0
4470,3,0,0,3,0
4471,60,442,85,52,8
4472,2,0,0,2,0
4473,1,1,0,1,0
4474,231,331,197,180,46
4475,2,0,0,2,0
4476,0,0,0,0,0
4477,138,119,81,116,19
4478,799,112,22,788,4
4479,1304,525,5,1265,8
4480,16,50,0,16,0
4481,993,1131,351,894,90
4482,1179,902,532,975,152
4483,1143,1242,588,909,220
4484,337,0,41,335,2
4485,795,799,564,658,129
4486,875,1177,366,764,102
4487,1120,909,601,960,150
4488,1172,1561,1100,1028,132
4489,1360,1358,597,978,278
4490,1490,2117,503,1344,129
4491,1405,1156,607,1041,237
4492,958,1249,335,855,97
4493,355,4,29,355,0
4494,874,1099,541,657,120
4495,1174,1473,404,931,236
4496,1119,1585,544,1001,108
4497,1206,144,5,1166,17
4498,1245,1325,352,1026,207
4499,1280,923,529,1154,119
4500,798,75,0,785,4
4501,1237,1230,341,1061,164
4502,1406,1609,726,1097,221
4503,1215,1131,364,1048,162
4504,1380,1330,506,1156,206
4505,1319,1293,377,1063,246
4506,1695,2279,677,1387,289
4507,1090,176,11,1057,6
4508,1159,1153,415,1009,138
4509,1355,1484,517,1182,160
4510,1312,1765,570,1139,160
4511,1585,1913,628,1306,264
4512,1482,588,5,1450,14
4513,1126,1220,375,976,141
4514,1959,6174,1330,1737,202
4515,1197,1727,416,1035,150
4516,565,3,83,561,3
4517,1368,1794,718,980,306
4518,1741,2257,2139,1155,504
4519,1490,1671,568,1300,176
4520,260,11,29,257,2
4521,1172,1469,429,1019,132
4522,426,5,70,422,2
4523,1334,1846,770,998,310
4524,1503,1920,866,1111,330
4525,1280,1568,476,1078,194
4526,1678,1499,685,1227,165
4527,1290,1530,627,1032,149
4528,1309,1267,413,1006,100
4529,1220,1478,905,1071,131
4530,1212,2092,750,834,336
4531,350,24,2,346,4
4532,1307,1250,747,1001,293
4533,1309,1489,684,1035,188
4534,1554,2185,1122,1206,329
4535,1758,1890,718,1181,385
4536,285,0,24,281,4
4537,1372,1778,1618,1013,326
4538,1753,1936,525,1460,264
4539,818,39,5,815,1
4540,252,5,24,249,3
4541,1386,1440,410,1017,349
4542,1611,2314,1041,1139,316
4543,1970,2903,3424,1330,482
4544,863,121,22,854,4
4545,396,2,67,391,1
4546,1303,2153,796,969,291
4547,816,33,25,807,3
4548,1355,1360,536,1068,228
4549,1236,771,334,1082,142
4550,813,542,165,721,83
4551,1134,1076,295,952,163
4552,310,3,27,307,3
4553,1615,1497,550,1309,263
4554,518,16,0,513,1
4555,1041,1151,340,880,141
4556,239,3,20,238,1
4557,1228,887,408,865,259
4558,1203,647,241,1042,145
4559,1841,1389,526,1513,299
4560,386,19,1,383,2
4561,333,27,0,330,0
4562,2173,2925,818,1739,403
4563,464,13,2,450,4
4564,1517,1132,318,1348,145
4565,2237,2571,815,1591,376
4566,701,57,0,695,2
4567,352,3,35,349,3
4568,1166,878,254,825,320
4569,153,0,12,150,2
4570,1412,1247,739,1117,265
4571,1513,1309,396,1197,159
4572,173,0,11,173,0
4573,1886,2059,544,1437,407
4574,341,0,51,339,2
4575,1012,916,396,667,220
4576,238,0,19,236,2
4577,1411,1276,454,1043,234
4578,369,58,1,369,0
4579,855,93,4,840,6
4580,721,436,113,651,62
4581,98,1,9,96,1
4582,255,2,41,253,2
4583,1050,1403,508,816,221
4584,183,0,11,183,0
4585,1891,1624,528,1376,482
4586,364,2,0,361,2
4587,993,636,193,892,94
4588,2046,1626,489,1766,247
4589,147,6,2,147,0
4590,1386,851,510,1075,249
4591,581,40,3,570,3
4592,383,5,6,379,2
4593,363,0,10,363,0
4594,952,19,24,947,3
4595,343,5,8,342,0
4596,952,19,24,947,3
4597,254,11,27,253,1
4598,745,933,236,625,102
4599,364,3,43,362,1
4600,1732,1950,747,1120,409
4601,1303,996,254,1136,159
4602,171,1,16,170,1
4603,126,1,6,125,1
4604,1712,1726,560,1224,364
4605,1809,1384,549,1521,267
4606,655,46,14,649,2
4607,359,2,37,355,3
4608,1798,1650,635,1467,283
4609,1394,239,7,1365,8
4610,201,5,26,200,1
4611,2399,2458,1430,1643,529
4612,1511,311,4,1468,10
4613,989,783,210,844,123
4614,138,1,7,136,2
4615,66,0,5,65,1
4616,101,1,8,100,1
4617,206,1,38,202,3
4618,139,1,17,138,1
4619,1391,1282,594,995,281
4620,171,3,22,170,1
4621,101,2,10,100,1
4622,1874,2478,586,1380,394
4623,253,0,51,250,3
4624,1397,771,695,765,485
4625,660,14,3,658,1
4626,234,10,0,231,3
4627,392,133,2,391,1
4628,417,151,3,415,2
4629,231,130,0,230,1
4630,143,48,1,137,4
4631,146,34,0,144,2
4632,237,117,1,236,1
4633,403,158,0,401,2
4634,225,1,31,222,2
4635,83,0,1,81,2
4636,1927,1586,603,1409,390
4637,160,1,16,158,1
4638,227,3,22,227,0
4639,113,2,13,113,0
4640,2033,1961,699,1512,421
4641,661,34,0,651,3
4642,317,1,53,315,1
4643,1712,1438,489,1262,304
4644,2101,116,13,2058,14
4645,1909,1566,607,1645,239
4646,272,0,29,271,1
4647,1168,1245,358,906,162
4648,325,0,38,320,2
4649,1988,1827,628,1464,460
4650,284,22,2,281,1
4651,305,19,0,300,3
4652,482,24,0,478,2
4653,331,6,0,327,1
4654,122,1,0,119,3
4655,275,7,1,275,0
4656,211,0,19,209,1
4657,69,0,4,68,1
4658,51,1,6,50,1
4659,99,0,11,98,1
4660,2639,1625,675,1753,657
4661,635,25,1,626,7
4662,1491,66,14,1463,9
4663,188,1,2,186,2
4664,598,28,14,594,2
4665,744,80,10,737,1
4666,580,34,6,572,4
4667,685,54,0,679,2
4668,1905,1186,2,1876,7
4669,1288,97,2,1270,7
4670,926,51,6,916,6
4671,1393,327,36,1374,7
4672,330,14,4,324,4
4673,679,64,1,664,0
4674,648,67,4,637,7
4675,2383,507,18,2293,25
4676,770,31,2,755,6
4677,812,67,2,806,0
4678,2149,193,12,2092,18
4679,1145,51,7,1125,4
4680,1130,91,4,1106,9
4681,555,35,1,553,2
4682,596,23,7,588,6
4683,1027,146,7,996,8
4684,1296,240,6,1274,13
4685,498,36,6,496,2
4686,931,60,6,914,7
4687,484,25,1,481,3
4688,612,73,1,605,4
4689,423,73,1,417,3
4690,222,29,0,217,1
4691,143,12,0,143,0
4692,79,20,0,79,0
4693,111,13,1,111,0
4694,285,67,1,283,1
4695,586,61,19,580,5
4696,383,28,10,377,6
4697,279,56,9,279,0
4698,317,35,7,317,0
4699,133,42,5,129,4
4700,369,100,4,366,0
4701,133,11,0,132,0
4702,517,105,2,502,8
4703,396,28,0,390,3
4704,431,75,0,418,4
4705,265,82,0,256,1
4706,329,46,7,329,0
4707,439,59,1,436,1
4708,337,57,13,336,1
4709,145,26,0,137,1
4710,115,24,0,114,1
4711,100,54,0,94,0
4712,134,26,0,131,0
4713,87,28,0,86,0
4714,120,55,1,120,0
4715,120,26,0,120,0
4716,237,32,3,233,3
4717,128,20,0,125,3
4718,78,10,0,78,0
4719,114,17,0,113,1
4720,93,30,0,92,1
4721,119,17,1,117,2
4722,58,6,0,58,0
4723,21,4,0,21,0
4724,46,0,0,46,0
4725,170,18,0,161,3
4726,44,2,1,42,0
4727,36,2,0,36,0
4728,140,20,0,136,3
4729,128,14,0,128,0
4730,2,0,0,2,0
4731,27,0,18,27,0
4732,97,177,210,48,49
4733,2,4,0,2,0
4734,9,0,1,9,0
4735,19,1,1,19,0
4736,32,0,12,32,0
4737,25,0,0,24,0
4738,31,0,1,31,0
4739,25,0,0,25,0
4740,18,0,0,18,0
4741,33,0,6,33,0
4742,156,593,210,95,56
4743,16,0,4,16,0
4744,41,1,0,40,0
4745,38,1,0,38,0
4746,20,0,1,20,0
4747,99,361,87,80,17
4748,29,3,0,29,0
4749,22,0,0,22,0
4750,13,0,0,13,0
4751,29,0,3,29,0
4752,182,356,229,109,72
4753,12,0,0,12,0
4754,12,0,0,12,0
4755,9,0,0,9,0
4756,11,0,0,11,0
4757,8,0,0,8,0
4758,23,2,0,23,0
4759,16,0,4,16,0
4760,13,1,0,13,0
4761,19,0,0,19,0
4762,26,0,0,26,0
4763,27,1,0,27,0
4764,14,0,0,14,0
4765,64,0,13,64,0
4766,154,455,199,98,53
4767,20,1,0,20,0
4768,19,0,0,19,0
4769,19,0,0,19,0
4770,10,0,0,10,0
4771,9,2,0,9,0
4772,15,0,0,15,0
4773,31,0,0,31,0
4774,23,2,0,23,0
4775,50,0,13,49,1
4776,259,695,263,151,106
4777,25,0,0,25,0
4778,18,0,0,18,0
4779,26,0,0,26,0
4780,29,1,0,29,0
4781,59,0,7,59,0
4782,19,0,0,19,0
4783,35,0,0,35,0
4784,14,0,0,14,0
4785,23,0,7,23,0
4786,63,84,92,45,17
4787,27,0,0,27,0
4788,17,0,0,17,0
4789,14,1,0,14,0
4790,12,0,0,12,0
4791,32,0,1,32,0
4792,37,0,6,37,0
4793,146,303,221,73,69
4794,40,1,0,40,0
4795,20,0,0,19,1
4796,20,0,0,20,0
4797,50,0,5,49,1
4798,19,0,1,19,0
4799,46,0,0,46,0
4800,26,0,0,26,0
4801,14,0,0,14,0
4802,55,0,13,55,0
4803,162,418,163,108,49
4804,10,0,0,9,1
4805,26,0,13,26,0
4806,11,0,0,11,0
4807,18,0,0,18,0
4808,12,1,0,12,0
4809,35,2,0,35,0
4810,14,0,0,14,0
4811,63,0,15,63,0
4812,184,530,224,101,80
4813,28,0,0,27,1
4814,24,0,0,24,0
4815,33,0,0,33,0
4816,17,0,0,16,1
4817,58,0,14,58,0
4818,33,0,0,33,0
4819,39,0,0,39,0
4820,11,1,0,11,0
4821,16,0,0,16,0
4822,63,0,9,63,0
4823,6,0,2,6,0
4824,196,637,223,111,81
4825,31,0,1,31,0
4826,40,1,0,40,0
4827,22,3,1,22,0
4828,25,0,0,24,0
4829,25,0,1,25,0
4830,36,0,5,36,0
4831,162,401,213,83,78
4832,25,0,0,24,1
4833,14,1,0,14,0
4834,52,1,1,52,0
4835,26,0,0,26,0
4836,36,0,15,36,0
4837,10,0,0,10,0
4838,15,1,0,15,0
4839,16,0,0,16,0
4840,16,3,0,15,1
4841,31,0,1,31,0
4842,181,506,211,124,52
4843,1,0,0,1,0
4844,42,40,30,37,5
4845,37,2,0,36,1
4846,26,2,0,26,0
4847,32,0,0,32,0
4848,17,2,1,16,1
4849,19,1,0,19,0
4850,18,0,0,18,0
4851,51,0,13,51,0
4852,4,0,1,4,0
4853,174,512,201,83,88
4854,38,2,0,38,0
4855,29,0,0,29,0
4856,32,1,0,32,0
4857,22,0,0,22,0
4858,13,1,3,13,0
4859,24,0,3,24,0
4860,78,209,132,64,14
4861,26,0,0,26,0
4862,23,0,5,23,0
4863,23,1,0,23,0
4864,19,0,0,19,0
4865,11,0,0,11,0
4866,3,0,0,3,0
4867,26,0,5,26,0
4868,115,259,153,52,58
4869,40,1,1,40,0
4870,17,0,0,17,0
4871,32,2,0,31,1
4872,12,0,0,12,0
4873,46,0,13,46,0
4874,20,1,0,20,0
4875,13,0,0,13,0
4876,29,0,1,29,0
4877,35,0,1,35,0
4878,58,0,19,58,0
4879,172,555,240,121,49
4880,24,0,0,24,0
4881,21,1,2,21,0
4882,15,0,0,15,0
4883,38,0,9,38,0
4884,156,482,189,98,55
4885,17,1,0,17,0
4886,32,0,0,32,0
4887,25,1,0,25,0
4888,64,0,13,63,0
4889,42,2,1,42,0
4890,22,1,0,22,0
4891,24,0,0,24,0
4892,12,0,0,12,0
4893,60,0,5,60,0
4894,156,458,272,115,38
4895,22,1,1,22,0
4896,34,1,0,34,0
4897,22,0,2,22,0
4898,33,0,0,33,0
4899,13,1,0,13,0
4900,26,0,1,26,0
4901,13,0,0,13,0
4902,18,0,0,18,0
4903,24,0,0,24,0
4904,18,1,0,18,0
4905,8,0,0,8,0
4906,13,0,0,13,0
4907,27,0,4,27,0
4908,21,0,0,20,1
4909,18,0,0,18,0
4910,10,0,0,10,0
4911,62,0,19,61,0
4912,219,627,230,134,76
4913,25,0,2,25,0
4914,28,1,0,28,0
4915,19,1,0,19,0
4916,20,0,0,20,0
4917,15,0,0,15,0
4918,9,0,0,9,0
4919,22,0,1,21,1
4920,12,1,1,12,0
4921,15,0,0,15,0
4922,51,0,14,51,0
4923,243,597,241,135,105
4924,17,0,0,17,0
4925,17,0,0,17,0
4926,16,0,0,16,0
4927,15,0,0,15,0
4928,31,0,0,31,0
4929,20,0,0,20,0
4930,11,0,0,11,0
4931,34,0,0,33,0
4932,18,0,0,18,0
4933,15,0,1,14,1
4934,18,0,0,18,0
4935,43,1,2,42,1
4936,57,0,17,57,0
4937,205,619,239,144,59
4938,28,0,0,28,0
4939,26,1,0,26,0
4940,11,0,0,11,0
4941,13,0,0,13,0
4942,41,0,5,41,0
4943,14,0,1,14,0
4944,23,0,1,23,0
4945,10,0,0,10,0
4946,50,0,6,49,1
4947,136,395,195,102,32
4948,16,0,0,16,0
4949,9,0,0,9,0
4950,18,2,0,18,0
4951,2,0,0,2,0
4952,10,0,0,10,0
4953,16,0,0,16,0
4954,10,0,0,10,0
4955,35,0,0,34,1
4956,20,1,1,20,0
4957,6,0,0,6,0
4958,33,1,0,33,0
4959,24,3,0,24,0
4960,39,1,0,39,0
4961,38,0,0,38,0
4962,25,1,0,24,1
4963,63,0,6,63,0
4964,161,579,202,118,40
4965,19,0,0,19,0
4966,37,1,0,37,0
4967,7,0,0,7,0
4968,20,0,0,20,0
4969,17,0,0,17,0
4970,22,0,2,22,0
4971,23,1,0,23,0
4972,79,1,19,79,0
4973,171,595,273,121,48
4974,46,0,2,46,0
4975,28,1,5,27,1
4976,15,0,0,15,0
4977,33,0,0,33,0
4978,48,2,10,48,0
4979,10,0,0,10,0
4980,181,366,150,150,30
4981,14,0,0,14,0
4982,11,0,0,11,0
4983,27,0,1,27,0
4984,11,0,0,11,0
4985,26,2,0,26,0
4986,12,0,0,12,0
4987,10,0,0,10,0
4988,7,0,0,7,0
4989,32,0,4,31,1
4990,95,0,0,95,0
4991,14,0,0,14,0
4992,24,0,1,24,0
4993,6,0,0,6,0
4994,35,0,1,35,0
4995,28,0,1,28,0
4996,13,0,1,13,0
4997,11,0,2,11,0
4998,12,0,0,12,0
4999,17,0,1,17,0
5000,52,2,7,52,0
5001,180,392,230,130,49
5002,24,0,0,24,0
5003,8,0,0,7,1
5004,19,1,0,19,0
5005,24,0,0,24,0
5006,18,0,0,17,0
5007,13,0,0,13,0
5008,14,0,0,12,1
5009,33,0,9,33,0
5010,30,1,2,30,0
5011,25,0,1,25,0
5012,20,0,0,20,0
5013,16,1,0,16,0
5014,54,0,7,54,0
5015,206,367,236,132,71
5016,18,0,0,17,0
5017,14,0,1,14,0
5018,18,1,1,18,0
5019,28,1,0,28,0
5020,63,0,9,63,0
5021,176,401,201,117,58
5022,23,1,0,23,0
5023,12,0,0,12,0
5024,57,0,0,56,1
5025,26,2,0,26,0
5026,15,1,0,15,0
5027,19,0,0,19,0
5028,41,2,2,41,0
5029,11,0,0,11,0
5030,18,0,1,18,0
5031,29,0,0,29,0
5032,8,0,0,7,1
5033,19,0,0,19,0
5034,39,1,0,39,0
5035,25,1,3,25,0
5036,41,2,1,41,0
5037,17,0,0,17,0
5038,21,0,0,20,1
5039,9,0,1,9,0
5040,10,0,0,10,0
5041,18,2,1,17,1
5042,11,0,0,11,0
5043,19,2,1,18,0
5044,23,0,2,23,0
5045,9,0,1,9,0
5046,19,0,1,19,0
5047,25,0,1,25,0
5048,19,2,0,19,0
5049,18,0,0,18,0
5050,48,0,9,48,0
5051,9,0,0,9,0
5052,208,573,252,134,71
5053,15,0,0,15,0
5054,17,0,0,16,1
5055,9,0,0,9,0
5056,14,0,0,14,0
5057,30,0,1,30,0
5058,21,0,0,21,0
5059,15,0,0,15,0
5060,28,0,0,28,0
5061,11,0,1,11,0
5062,9,2,1,9,0
5063,30,1,1,30,0
5064,55,0,5,55,0
5065,2,0,0,2,0
5066,299,760,228,186,105
5067,29,0,0,29,0
5068,23,0,0,23,0
5069,23,0,0,23,0
5070,24,0,1,24,0
5071,13,0,0,13,0
5072,8,0,0,8,0
5073,20,1,1,20,0
5074,53,0,11,53,0
5075,6,0,0,6,0
5076,7,0,0,7,0
5077,256,779,304,168,85
5078,15,0,0,15,0
5079,15,0,0,15,0
5080,9,0,0,9,0
5081,13,0,0,13,0
5082,16,0,4,16,0
5083,86,6,29,78,0
5084,29,1,0,29,0
5085,25,0,1,25,0
5086,14,0,0,14,0
5087,22,0,1,22,0
5088,42,0,4,42,0
5089,147,541,166,123,23
5090,33,0,0,33,0
5091,30,1,1,30,0
5092,21,1,0,21,0
5093,14,0,0,14,0
5094,48,1,1,47,1
5095,195,243,194,166,29
5096,8,0,1,8,0
5097,7,0,0,7,0
5098,8,0,0,8,0
5099,14,0,0,14,0
5100,22,0,0,22,0
5101,14,0,0,14,0
5102,15,0,0,15,0
5103,14,0,0,14,0
5104,19,1,0,19,0
5105,38,5,0,37,0
5106,12,0,0,12,0
5107,12,0,0,12,0
5108,11,0,0,11,0
5109,30,0,7,30,0
5110,15,0,0,15,0
5111,13,0,1,13,0
5112,26,0,1,26,0
5113,10,0,0,10,0
5114,145,274,141,96,47
5115,9,0,1,9,0
5116,126,323,164,72,51
5117,97,277,124,62,32
5118,67,120,87,50,15
5119,24,0,1,24,0
5120,14,0,0,14,0
5121,124,400,149,93,30
5122,27,42,30,24,3
5123,89,255,142,63,22
5124,18,0,0,18,0
5125,30,0,1,30,0
5126,135,461,212,103,31
5127,66,3,2,66,0
5128,71,0,13,71,0
5129,240,764,283,149,90
5130,24,0,0,24,0
5131,46,76,96,35,10
5132,18,0,1,18,0
5133,110,338,151,85,21
5134,11,0,0,11,0
5135,0,0,0,0,0
5136,9,1,4,9,0
5137,165,395,180,116,45
5138,62,102,76,57,2
5139,9,1,1,9,0
5140,25,0,1,25,0
5141,170,537,243,106,60
5142,28,0,0,28,0
5143,112,354,147,86,24
5144,124,313,166,91,29
5145,20,0,0,19,0
5146,43,0,0,43,0
5147,183,543,233,116,67
5148,111,362,161,78,30
5149,165,495,267,113,49
5150,36,0,1,36,0
5151,27,0,1,27,0
5152,140,379,111,71,67
5153,102,276,209,63,39
5154,22,0,2,22,0
5155,11,0,0,10,1
5156,11,1,0,11,0
5157,167,442,174,91,71
5158,28,1,0,28,0
5159,51,0,10,50,0
5160,43,0,0,43,0
5161,176,472,182,112,59
5162,110,369,159,73,33
5163,20,1,0,20,0
5164,18,1,0,18,0
5165,26,1,0,25,1
5166,148,348,169,90,53
5167,28,0,0,28,0
5168,28,1,0,28,0
5169,173,477,204,101,68
5170,145,326,148,81,59
5171,122,287,116,80,40
5172,134,420,169,76,56
5173,157,413,200,102,53
5174,25,0,8,25,0
5175,106,194,94,61,43
5176,64,107,39,57,7
5177,144,250,228,85,54
5178,47,0,9,46,0
5179,198,373,187,125,70
5180,29,0,0,29,0
5181,159,306,206,91,64
5182,29,0,0,29,0
5183,17,0,0,16,0
5184,214,528,265,136,78
5185,195,525,287,119,73
5186,132,385,144,98,32
5187,22,0,0,22,0
5188,113,183,120,74,38
5189,21,2,0,20,0
5190,204,358,144,164,36
5191,43,0,1,42,1
5192,20,1,0,20,0
5193,138,321,149,85,51
5194,20,0,0,19,1
5195,197,324,163,158,37
5196,263,353,198,209,52
5197,51,0,0,51,0
5198,212,342,120,168,42
5199,145,402,153,86,57
5200,29,0,0,29,0
5201,150,354,175,88,57
5202,221,388,225,115,100
5203,92,182,122,61,29
5204,24,0,2,24,0
5205,213,305,221,123,86
5206,40,2,0,39,1
5207,40,0,2,40,0
5208,219,437,247,146,70
5209,245,305,185,209,35
5210,23,0,0,22,1
5211,218,635,349,163,52
5212,303,604,291,198,100
5213,214,462,167,143,69
5214,179,390,224,123,49
5215,177,373,227,141,34
5216,57,1,14,57,0
5217,145,328,174,113,29
5218,15,0,0,15,0
5219,14,0,6,14,0
5220,125,254,145,90,33
5221,209,275,129,173,35
5222,17,0,0,17,0
5223,151,218,230,112,34
5224,163,269,243,105,53
5225,173,360,156,107,61
5226,233,3360,335,198,35
5227,8,0,0,7,0
5228,10,0,8,10,0
5229,147,346,94,103,40
5230,182,338,196,110,68
5231,46,0,10,44,1
5232,120,247,109,86,30
5233,146,396,170,104,38
5234,189,391,138,142,45
5235,35,0,0,35,0
5236,21,1,0,21,0
5237,25,1,1,25,0
5238,239,404,190,197,40
5239,13,0,0,13,0
5240,183,419,215,123,56
5241,95,0,4,88,0
5242,53,1,2,53,0
5243,146,304,169,111,31
5244,109,358,139,76,31
5245,43,1,0,43,0
5246,158,333,164,110,47
5247,17,0,0,17,0
5248,136,319,226,98,34
5249,20,0,0,20,0
5250,104,299,136,61,40
5251,30,0,9,29,1
5252,124,305,109,91,30
5253,17,0,0,16,1
5254,165,413,227,107,52
5255,6,0,0,6,0
5256,21,2,0,21,0
5257,144,220,178,96,47
5258,36,0,0,36,0
5259,17,0,0,17,0
5260,205,257,275,125,73
5261,29,0,1,29,0
5262,162,386,296,106,52
5263,166,384,294,107,58
5264,38,0,0,37,0
5265,199,432,247,162,27
5266,186,398,302,145,35
5267,18,0,0,18,0
5268,174,332,145,155,18
5269,38,0,14,38,0
5270,156,464,288,94,56
5271,19,0,1,19,0
5272,122,307,131,87,33
5273,110,335,123,77,31
5274,164,626,184,119,44
5275,15,0,0,15,0
5276,148,347,146,104,39
5277,6,0,0,6,0
5278,106,324,138,82,21
5279,14,0,0,14,0
5280,26,0,0,26,0
5281,20,0,0,20,0
5282,95,295,84,55,35
5283,150,526,255,114,36
5284,18,1,3,18,0
5285,146,864,199,107,37
5286,163,341,173,109,53
5287,150,398,187,105,38
5288,115,281,151,81,33
5289,155,375,233,112,41
5290,168,703,160,116,49
5291,158,623,155,114,37
5292,163,1138,200,116,43
5293,19,0,1,18,1
5294,182,353,126,125,50
5295,29,0,1,29,0
5296,164,447,170,117,39
5297,23,0,0,23,0
5298,7,0,0,7,0
5299,116,250,111,68,45
5300,16,0,0,15,1
5301,143,417,163,95,41
5302,18,0,0,17,1
5303,8,0,1,7,1
5304,144,383,196,87,54
5305,158,324,215,119,33
5306,6,0,0,6,0
5307,22,0,0,22,0
5308,121,442,104,73,48
5309,26,0,1,26,0
5310,153,339,187,107,42
5311,10,0,0,10,0
5312,13,0,0,13,0
5313,202,323,166,132,67
5314,29,0,1,29,0
5315,151,328,135,92,52
5316,132,263,43,106,25
5317,145,142,97,93,52
5318,150,388,201,98,47
5319,12,1,3,12,0
5320,193,631,206,133,57
5321,214,530,209,141,65
5322,24,1,0,23,1
5323,27,0,0,27,0
5324,187,544,142,124,55
5325,173,429,166,132,37
5326,48,4,2,48,0
5327,190,511,197,142,46
5328,13,0,0,13,0
5329,226,556,268,146,79
5330,15,0,0,15,0
5331,154,467,111,89,59
5332,98,346,142,68,28
5333,30,0,4,30,0
5334,157,499,220,128,24
5335,140,262,166,92,48
5336,125,323,146,84,40
5337,170,472,200,122,45
5338,25,0,0,25,0
5339,22,1,0,22,0
5340,19,0,0,19,0
5341,144,347,119,84,56
5342,150,379,166,99,48
5343,14,0,0,14,0
5344,27,0,0,27,0
5345,218,354,155,177,38
5346,163,347,185,122,39
5347,23,1,0,22,1
5348,32,1,0,32,0
5349,152,333,104,98,49
5350,21,1,0,21,0
5351,135,326,122,86,44
5352,38,1,0,38,0
5353,189,329,144,111,77
5354,237,507,225,155,80
5355,189,442,202,115,66
5356,22,1,0,21,1
5357,194,419,218,110,83
5358,156,847,217,116,39
5359,232,567,302,137,90
5360,46,1,1,46,0
5361,174,487,231,123,51
5362,169,436,147,121,44
5363,42,0,5,41,0
5364,207,995,191,127,78
5365,24,0,0,24,0
5366,208,502,156,133,71
5367,71,0,11,71,0
5368,218,469,182,130,85
5369,5,0,0,5,0
